,LoanNumber,LenderMatch
213147,8288777007,False
213174,5096167003,False
213190,4776838706,False
213213,1634768307,False
213216,1361527204,False
213218,4186937106,False
213238,7594888310,False
213239,3520368306,False
213249,8661697006,False
213256,4830117109,False
213294,5019797000,False
213337,5398828002,False
213340,3859177104,False
213354,7286707206,False
213367,3228568310,False
213388,7407557010,False
213390,4566798502,False
213420,6623518310,False
213519,3227787907,False
213567,6171517007,False
213570,1502938003,False
213576,9411667010,False
213580,4903187001,False
213621,3896447308,False
213642,4184917107,False
213661,3141398707,False
213672,1506258302,False
213687,1861707108,False
213700,1765187107,False
213777,3692057808,False
213816,1617628603,False
213857,8306668609,False
213871,2085368404,False
213874,8958277402,False
213934,5325977309,False
213998,9256318909,False
214033,5572278010,False
214077,1195528607,False
214146,3232758409,False
214171,5659588306,False
214190,8826027308,False
214200,9988438600,False
214212,3251987908,False
214267,4935668407,False
214289,4360688705,False
214335,2839098000,False
214345,6020977204,False
214353,5480947006,False
214359,9546508709,False
214429,9754378309,False
214434,7841618308,False
214446,5233227005,False
214470,7256078801,False
214523,1634437404,False
214615,5489577009,False
214635,7790519003,False
214697,5833748509,False
214824,6685867810,False
214826,4395568007,False
214866,4051708509,False
214867,6655867101,False
214870,3766048500,False
214893,9976457003,False
214901,5406547006,False
214933,4649377907,False
214998,3999017104,False
215014,3097238304,False
215017,2300228303,False
215029,9348718603,False
215066,5478118404,False
215091,3843988505,False
215111,3373988510,False
215131,7446768503,False
215133,7864047103,False
215142,4184907104,False
215156,1718608008,False
215161,3056147908,False
215170,5343858003,False
215172,6549297103,False
215195,2445008700,False
215203,6669577403,False
215257,7988547908,False
215261,4763908802,False
215264,5212018009,False
215274,7585798305,False
215304,3325498500,False
215316,7533857203,False
215331,8098557010,False
215459,5284597109,False
215473,3226098710,False
215497,9914137104,False
215507,9216127006,False
215557,8961167405,False
215598,8876657002,False
215626,5210257403,False
215628,7297358504,False
215633,3694747306,False
215634,4791988605,False
215654,9710877210,False
215658,2883629008,False
215675,4936508309,False
215695,2901458602,False
215734,6570137106,False
215747,7906969001,False
215782,6833888009,False
215799,5304817003,False
215800,2220108803,False
215807,2079558406,False
215818,2372827102,False
215821,9487057109,False
215853,5605057004,False
215878,6575527104,False
215903,3179378010,False
215910,1766588009,False
215969,5760077010,False
215986,8000357905,False
216010,6657447010,False
216032,9288237003,False
216048,7585287200,False
216081,3889788303,False
216103,7802567100,False
216120,6001428607,False
216165,3933237108,False
216199,3132538503,False
216209,4274247307,False
216212,5533958010,False
216224,4190638403,False
216281,4285977309,False
216319,1924657202,False
216373,5056727000,False
216380,4097628504,False
216396,9512588408,False
216412,1346577406,False
216433,6291768002,False
216440,4835337202,False
216538,7481248310,False
216567,3538747903,False
216577,6578677109,False
216599,5209827008,False
216607,3193377903,False
216620,8454127301,False
216622,8565057307,False
216633,4113097102,False
216660,4470087206,False
216738,4542138509,False
216743,7289367206,False
216756,9909337100,False
216758,6577507102,False
216771,8202977008,False
216803,1942647410,False
216805,5298498601,False
216827,3517588301,False
216852,2663197103,False
216885,7629197810,False
216909,6137067108,False
216911,1581417404,False
216957,2032577310,False
217027,8215897301,False
217048,7830359009,False
217065,2849037208,False
217073,8317557000,False
217077,6101578603,False
217114,2097418708,False
217116,4318177302,False
217124,4195068604,False
217138,7988147906,False
217143,3002318302,False
217159,5382207003,False
217191,5004477006,False
217254,4979998501,False
217265,7471167005,False
217271,7683997009,False
217272,5147207101,False
217280,1657967108,False
217297,7714948310,False
217310,5117207002,False
217326,9088877002,False
217337,3748437902,False
217347,9931618409,False
217383,2672047106,False
217395,7127878308,False
217425,6962167408,False
217429,4014638502,False
217433,8543107210,False
217434,3996707104,False
217478,1278788708,False
217488,9966857110,False
217513,1099888305,False
217536,4732487100,False
217553,1338748307,False
217566,5325407008,False
217588,5486608910,False
217593,9305467201,False
217624,5441468008,False
217627,8043307901,False
217655,8125688507,False
217661,6648448407,False
217680,9936757103,False
217749,6574287102,False
217752,5149757008,False
217763,9633688900,False
217803,3915418705,False
217813,1699058503,False
217820,1498048504,False
217829,1313128008,False
217864,5389077004,False
217873,9584547410,False
217915,2991618703,False
217918,4813837002,False
217938,4211717200,False
217970,4823308508,False
217976,5455328002,False
217977,5506438001,False
217978,5568998000,False
218017,4967698606,False
218018,9753957308,False
218030,2082507200,False
218055,7276128310,False
218063,6631628907,False
218102,6853257107,False
218104,5846448501,False
218121,4733587010,False
218154,4156667205,False
218162,1696188305,False
218194,4185227103,False
218195,4295847102,False
218198,4983278010,False
218199,5030408007,False
218203,5296898000,False
218215,7540717804,False
218235,8489248505,False
218249,3290248309,False
218259,5400078710,False
218271,5938928010,False
218281,7466667302,False
218291,2195968005,False
218345,8364877103,False
218375,1787398402,False
218387,5440098307,False
218464,7177777108,False
218479,3749908801,False
218505,3858717207,False
218517,5797288602,False
218520,5567808009,False
218539,1713468309,False
218540,4975817206,False
218544,9021288407,False
218570,5447427001,False
218590,7492108810,False
218620,6591147108,False
218667,1491067108,False
218672,8753397203,False
218689,6349367204,False
218700,6601667105,False
218761,5479507910,False
218770,3180108007,False
218777,3768328603,False
218850,6686799001,False
218856,1441748403,False
218896,3431898310,False
218939,1559388604,False
218952,5674707002,False
218956,2851428507,False
218969,4472457301,False
218989,9262727010,False
218999,9202347110,False
219038,4387468306,False
219097,5236158805,False
219151,4641047102,False
219197,6618267110,False
219278,3176428006,False
219303,8976548705,False
219341,2003228503,False
219349,2448818310,False
219383,2240117208,False
219421,4360007105,False
219429,4074247302,False
219449,5518728002,False
219491,4306408407,False
219533,6934227808,False
219542,7982907004,False
219547,1617958303,False
219550,8025587007,False
219604,3461418503,False
219633,3560028303,False
219643,2864427107,False
219644,8976168404,False
219681,8396977909,False
219699,5795367907,False
219776,4326148006,False
219799,7390187107,False
219829,9481367205,False
219861,1705237205,False
219873,8432947103,False
219889,9707708309,False
219899,6347487103,False
219914,9953067110,False
219924,7792147207,False
219952,1278278000,False
220001,1238408400,False
220019,1497908500,False
220039,8605128306,False
220056,6633187108,False
220091,7457018300,False
220115,3654188600,False
220148,5116148307,False
220161,8884267210,False
220184,6578357107,False
220218,3737318706,False
220259,1312638006,False
220296,5518517002,False
220301,1680977109,False
220321,2011448401,False
220406,6189608309,False
220407,7744128606,False
220432,4638677200,False
220438,6199197804,False
220451,4385277101,False
220498,9062087003,False
220561,8951418106,False
220569,9741467208,False
220599,3868788707,False
220627,5916717009,False
220684,9211577209,False
220709,9477737206,False
220716,9606578406,False
220730,5094647110,False
220745,3278248404,False
220756,6931747805,False
220768,7612018301,False
220774,6767378304,False
220775,9228248501,False
220789,2715718005,False
220863,5240828002,False
220887,5310667002,False
220939,9704618801,False
220952,3034618009,False
220965,5504518008,False
220985,2198398006,False
221020,7868237000,False
221035,6158388007,False
221050,2315397206,False
221089,3370827310,False
221097,6353577004,False
221138,7844267102,False
221196,7508687100,False
221251,4339747110,False
221275,9445717304,False
221311,1493628502,False
221337,9748677901,False
221371,5707337409,False
221391,6734947001,False
221399,8534087302,False
221404,7186467002,False
221410,7501807009,False
221455,1285118606,False
221479,1806368302,False
221480,9531748305,False
221490,4449618005,False
221513,7730568303,False
221522,9487457405,False
221534,9284957304,False
221567,3753928505,False
221577,9980287308,False
221611,7409588302,False
221651,3594267209,False
221672,4954157003,False
221675,3305197402,False
221676,6255038303,False
221722,8861988403,False
221760,8824758601,False
221809,9049458303,False
221821,5424217201,False
221840,4138568300,False
221841,4378957204,False
221842,5041238010,False
221901,1476758308,False
221902,1299707404,False
221903,1226208609,False
221914,1938107202,False
221942,2828368003,False
221943,5371668307,False
221949,4332487308,False
221958,3101628002,False
221994,3460548505,False
221998,4449278108,False
222027,9340208304,False
222071,1999637103,False
222094,4164778003,False
222108,3804118510,False
222129,5828397009,False
222134,4185737103,False
222139,9367267010,False
222144,1635438304,False
222158,3636217302,False
222159,6333158801,False
222162,4635068010,False
222182,2568788308,False
222227,1135308500,False
222274,9083767310,False
222349,6980737907,False
222350,2130698703,False
222369,1014847201,False
222381,7909698307,False
222401,6013187205,False
222443,7733718110,False
222479,3373208401,False
222553,2532038304,False
222565,8649027905,False
222610,3126228606,False
222611,4248007105,False
222633,8613288602,False
222705,9644167101,False
222757,6044007908,False
222788,4294498000,False
222800,5610407105,False
222815,1731847302,False
222818,6752107806,False
222827,1887428504,False
222828,2046238604,False
222855,5497688602,False
222859,1092929101,False
222894,9362038400,False
222945,5329858410,False
222947,4992028606,False
222986,5033977002,False
223012,9608518403,False
223034,1012057207,False
223082,6471087806,False
223090,8034487809,False
223104,3101067407,False
223122,6009208300,False
223123,8950827908,False
223151,7296668610,False
223155,4216498408,False
223170,5097667002,False
223179,1868307109,False
223195,8234358305,False
223200,2820698003,False
223209,6654017102,False
223261,3625007303,False
223287,1400417101,False
223332,1641298600,False
223350,4514048008,False
223356,5455388009,False
223361,2519537202,False
223385,3616568007,False
223396,7033088502,False
223412,7193557101,False
223421,1884638001,False
223430,2715648008,False
223432,2360198004,False
223433,2362558009,False
223434,2362698005,False
223435,2366498001,False
223436,4423648005,False
223437,4423968007,False
223438,8850377907,False
223439,9490737908,False
223440,9491007903,False
223441,9492277905,False
223464,4470948004,False
223467,5624877009,False
223468,7778937103,False
223469,3592378003,False
223474,1228147100,False
223477,3728667708,False
223491,5319268003,False
223496,1454158609,False
223524,4086017104,False
223536,2626108302,False
223584,8878907009,False
223603,9956647309,False
223607,3170297900,False
223624,5464997010,False
223669,7261479009,False
223681,1852737104,False
